1.	0.
0.9876883405951379	0.06257378601609236
0.9510565162951535	0.12360679774997899
0.8910065241883679	0.1815961998958187
0.8090169943749475	0.23511410091698925
0.7071067811865475	0.282842712474619
0.5877852522924732	0.323606797749979
0.45399049973954675	0.3564026096753472
0.30901699437494745	0.3804226065180614
0.15643446504023087	0.39507533623805513
0.	0.4
-0.15643446504023087	0.39507533623805513
-0.30901699437494745	0.3804226065180614
-0.45399049973954675	0.3564026096753472
-0.5877852522924732	0.323606797749979
-0.7071067811865475	0.282842712474619
-0.8090169943749475	0.23511410091698925
-0.8910065241883679	0.1815961998958187
-0.9510565162951535	0.12360679774997899
-0.9876883405951379	0.06257378601609236
-1.	0.
-0.9876883405951379	-0.06257378601609236
-0.9510565162951535	-0.12360679774997899
-0.8910065241883679	-0.1815961998958187
-0.8090169943749475	-0.23511410091698925
-0.7071067811865475	-0.282842712474619
-0.5877852522924732	-0.323606797749979
-0.45399049973954675	-0.3564026096753472
-0.30901699437494745	-0.3804226065180614
-0.15643446504023087	-0.39507533623805513
0.	-0.4
0.15643446504023087	-0.39507533623805513
0.30901699437494745	-0.3804226065180614
0.45399049973954675	-0.3564026096753472
0.5877852522924732	-0.323606797749979
0.7071067811865475	-0.282842712474619
0.8090169943749475	-0.23511410091698925
0.8910065241883679	-0.1815961998958187
0.9510565162951535	-0.12360679774997899
0.9876883405951379	-0.06257378601609236
1.	0.
