0.825	0
0.745345	0.0981265
0.555407	0.148821
0.36791	0.152393
0.281458	0.1625
0.315932	0.242423
0.406586	0.406586
0.457653	0.596425
0.4125	0.714471
0.287692	0.694551
0.148821	0.555407
0.0519786	0.394816
1.99005e-17	0.325
-0.0519786	0.394816
-0.148821	0.555407
-0.287692	0.694551
-0.4125	0.714471
-0.457653	0.596425
-0.406586	0.406586
-0.315932	0.242423
-0.281458	0.1625
-0.36791	0.152393
-0.555407	0.148821
-0.745345	0.0981265
-0.825	1.01033e-16
-0.745345	-0.0981265
-0.555407	-0.148821
-0.36791	-0.152393
-0.281458	-0.1625
-0.315932	-0.242423
-0.406586	-0.406586
-0.457653	-0.596425
-0.4125	-0.714471
-0.287692	-0.694551
-0.148821	-0.555407
-0.0519786	-0.394816
-5.97015e-17	-0.325
0.0519786	-0.394816
0.148821	-0.555407
0.287692	-0.694551
0.4125	-0.714471
0.457653	-0.596425
0.406586	-0.406586
0.315932	-0.242423
0.281458	-0.1625
0.36791	-0.152393
0.555407	-0.148821
0.745345	-0.0981265
0.825	0
