1	0
0.9876883405951379	0.06257378601609236
0.9510565162951535	0.123606797749979
0.8910065241883679	0.1815961998958187
0.8090169943749475	0.2351141009169893
0.7071067811865475	0.282842712474619
0.5877852522924732	0.323606797749979
0.4539904997395467	0.3564026096753472
0.3090169943749475	0.3804226065180614
0.1564344650402309	0.3950753362380551
0	0.4
-0.1564344650402309	0.3950753362380551
-0.3090169943749475	0.3804226065180614
-0.4539904997395467	0.3564026096753472
-0.5877852522924732	0.323606797749979
-0.7071067811865475	0.282842712474619
-0.8090169943749475	0.2351141009169893
-0.8910065241883679	0.1815961998958187
-0.9510565162951535	0.123606797749979
-0.9876883405951379	0.06257378601609236
-1	0
-0.9876883405951379	-0.06257378601609236
-0.9510565162951535	-0.123606797749979
-0.8910065241883679	-0.1815961998958187
-0.8090169943749475	-0.2351141009169893
-0.7071067811865475	-0.282842712474619
-0.5877852522924732	-0.323606797749979
-0.4539904997395467	-0.3564026096753472
-0.3090169943749475	-0.3804226065180614
-0.1564344650402309	-0.3950753362380551
0	-0.4
0.1564344650402309	-0.3950753362380551
0.3090169943749475	-0.3804226065180614
0.4539904997395467	-0.3564026096753472
0.5877852522924732	-0.323606797749979
0.7071067811865475	-0.282842712474619
0.8090169943749475	-0.2351141009169893
0.8910065241883679	-0.1815961998958187
0.9510565162951535	-0.123606797749979
0.9876883405951379	-0.06257378601609236
1	0
